DISTCODE地区代码,County Name,County Name,City Name,City Name,Province Name,Province Name,C1997,C1998,C1999,C2000,C2001,C2002,C2003,C2004,C2005,C2006,C2007,C2008,C2009,C2010,C2011,C2012,C2013,C2014,C2015,C2016,C2017
520112,乌当区,Wudang District,贵阳市,Guiyang City,贵州省,Guizhou Province,4.408952284,4.266477946,4.258010014,4.391661881,4.079384466,4.727717891,6.577200603,7.024986642,7.793239625,8.434059181,8.594754493,8.915350529,9.739853394,10.83741683,11.68053736,11.60296992,11.40906969,11.49346297,10.66994538,10.72804283,11.34776852
520113,白云区,Baiyun District,贵阳市,Guiyang City,贵州省,Guizhou Province,2.355705876,2.19780003,2.167072473,2.225442239,2.082809211,2.372368157,2.998952517,3.221153663,3.591709852,3.900902431,3.975822915,4.129570513,4.511478404,4.814131822,5.23800824,5.289105501,5.52094062,5.479652922,4.898452662,4.862972446,5.006976839
520114,小河区,Xiaohe District,贵阳市,Guiyang City,贵州省,Guizhou Province,1.339640805,1.180078053,1.10572125,1.158414416,1.077688838,1.175729904,1.398047251,1.519307101,1.687024576,1.836071874,1.939312149,2.019636389,2.20641491,2.409474583,2.60880352,2.588465122,2.515404804,2.893052061,2.729673118,2.822330081,2.915518265
520121,开阳县,Kaiyang County,贵阳市,Guiyang City,贵州省,Guizhou Province,1.742713073,1.739062393,1.782364168,1.903802273,1.780283529,1.883696299,2.115892754,2.330717267,2.721683654,3.169274808,3.412603527,3.568483817,3.898501703,4.175833824,4.47041307,4.492070786,4.438226463,4.456686716,4.162841836,4.253433944,4.470983209
520122,息烽县,Xifeng County,贵阳市,Guiyang City,贵州省,Guizhou Province,1.171952805,1.093451824,1.124881035,1.210489458,1.14601629,1.281244127,1.40222989,1.522089714,1.765949702,2.156867578,2.497871329,2.617945052,2.860055914,3.054195706,3.261641937,3.240431085,3.16126306,3.257436171,3.085040907,3.332592193,3.448687694
520123,修文县,Xiuwen County,贵阳市,Guiyang City,贵州省,Guizhou Province,1.321008805,1.235104776,1.333621846,1.476480604,1.374088611,1.436354896,1.593062817,1.717429199,1.970045146,2.144195814,2.184305925,2.269850726,2.479769385,2.651947533,2.858718227,2.864264436,2.88095402,2.999611936,2.816412971,2.969444475,3.231219074
520181,清镇市,Qingzhen City,贵阳市,Guiyang City,贵州省,Guizhou Province,3.327675213,3.073869055,2.975817063,3.084680433,2.873993977,3.017609507,3.531193392,3.792146002,4.250857977,4.613188941,4.682177254,4.965686192,5.43470867,5.827379714,6.312471469,6.347601339,6.220073985,6.668955907,6.46368706,6.579579259,6.938072392
520201,钟山区,Zhongshan District,六盘水市,Liupanshui City,贵州省,Guizhou Province,4.750538952,4.220713146,4.243388073,4.341118458,4.020010267,4.232238664,4.715926029,5.207939871,5.966862873,6.56063895,6.635470026,6.875035269,7.510847205,8.091531105,8.56850423,8.501703627,8.29534442,8.410595728,7.650522198,8.082881839,8.492649815
520203,六枝特区,Liuzhi Special District,六盘水市,Liupanshui City,贵州省,Guizhou Province,1.335914405,1.186071062,1.263537371,1.292686338,1.225653113,1.29096894,1.409026679,1.525985374,1.781981368,1.939446789,1.958618723,2.05616906,2.256868766,2.432758409,2.631754871,2.674494266,2.763748778,3.250488708,3.026826978,3.096673119,3.208826635
520221,水城县,Shuicheng County,六盘水市,Liupanshui City,贵州省,Guizhou Province,1.781840274,1.821330069,2.271947084,2.522065763,2.374967969,2.573185548,3.048098531,3.494406332,4.160834005,4.666543736,4.720790403,4.888485074,5.342084427,5.793658311,6.229166567,6.259885349,6.315969183,6.243884862,5.618614893,5.734720225,6.004678855
520222,盘县,Pan County,六盘水市,Liupanshui City,贵州省,Guizhou Province,11.03946004,9.824177029,9.415521491,9.767133625,9.110169792,9.473912927,10.38392537,11.40982937,13.13856713,14.77861121,15.07910064,15.62840131,17.08126601,18.36692454,19.67695793,19.6846489,19.29788404,19.18384824,17.30262618,17.08937619,17.70139135
520302,红花岗区,Honghuagang District,遵义市,Zunyi City,贵州省,Guizhou Province,3.41027708,3.062972674,3.151784558,3.263369303,3.115260564,3.33950082,3.659286727,3.909015779,4.346431372,4.705225962,4.705478292,4.872631273,5.323258361,5.675633398,6.060006613,6.106382367,6.258595988,6.364808311,5.940224813,6.339127094,7.36531749
520303,汇川区,Huichuan District,遵义市,Zunyi City,贵州省,Guizhou Province,2.601648277,2.308398296,2.327913823,2.362777399,2.21899289,2.349514846,2.781978093,2.964040153,3.29882364,3.588776882,3.587694188,3.714614504,4.05814674,4.329185922,4.602170823,4.590751274,4.581659452,4.774886358,4.538543617,4.714882743,5.330482976
520321,遵义县,Zunyi County,遵义市,Zunyi City,贵州省,Guizhou Province,2.098584275,2.058326354,2.068752526,2.218805224,2.23878429,2.64903909,3.276575213,3.52445856,4.006683367,4.401103632,4.571663757,4.840923671,5.290124485,5.660378477,6.366874671,6.404110679,6.538905028,6.546988374,6.040522074,6.249889799,6.932287291
520322,桐梓县,Tongzi County,遵义市,Zunyi City,贵州省,Guizhou Province,0.767017336,0.703361388,0.725046584,0.770914838,0.745004833,0.874260698,1.127744173,1.224350045,1.379339903,1.499936668,1.522556431,1.589515874,1.736516308,1.889201497,2.128525257,2.131329868,2.179361804,2.160543337,1.937777353,1.948563907,2.069545291
520323,绥阳县,Suiyang County,遵义市,Zunyi City,贵州省,Guizhou Province,0.431641335,0.435310417,0.453784371,0.477865092,0.466040342,0.511038929,0.552108413,0.596035863,0.677646202,0.733628428,0.75029344,0.777525545,0.849432088,0.922521258,1.012409577,1.015481267,1.227786379,1.222610385,1.098232584,1.11201133,1.238498158
520324,正安县,Zheng'an County,遵义市,Zunyi City,贵州省,Guizhou Province,0.206815201,0.283305904,0.273279032,0.280286256,0.271424911,0.317028907,0.358661337,0.423513811,0.488349219,0.528879403,0.545910045,0.566601062,0.619001043,0.661581825,0.75909467,0.763297796,0.944198871,0.935469179,0.849862667,0.833136538,0.900951979
520327,凤冈县,Fenggang County,遵义市,Zunyi City,贵州省,Guizhou Province,0.186941067,0.216293161,0.221345932,0.229742833,0.221003964,0.249441456,0.268734587,0.289948351,0.331732172,0.395492416,0.43739378,0.455624455,0.497761179,0.531513553,0.651138317,0.677268652,0.736835751,0.727672114,0.651636425,0.643042726,0.684396426
520328,湄潭县,Meitan County,遵义市,Zunyi City,贵州省,Guizhou Province,0.435988802,0.442937884,0.449750732,0.482459949,0.455202194,0.487699377,0.532763705,0.584348885,0.68196242,0.766975175,0.840168875,0.900909474,0.984979762,1.05339242,1.261474234,1.336825422,1.72365471,1.759410842,1.604687853,1.715774038,1.97818397
520329,余庆县,Yuqing County,遵义市,Zunyi City,贵州省,Guizhou Province,0.165824801,0.208665694,0.285379949,0.306323777,0.29357243,0.493534265,0.676019108,0.7412883,0.879275236,0.990398378,1.093817322,1.164909726,1.274148132,1.372139974,1.524989741,1.530812707,1.919543191,2.118854019,1.91437748,1.971341796,2.097249531
520330,习水县,Xishui County,遵义市,Zunyi City,贵州省,Guizhou Province,0.293764534,0.289843732,0.381178872,0.501349915,0.517403736,0.594672321,0.65981138,0.721810004,0.867559787,1.022411254,1.079170955,1.135959307,1.251556853,1.354476382,1.601494243,1.665760383,1.714638922,1.75261196,1.585966965,1.700314959,1.765489602
520381,赤水市,Chishui City,遵义市,Zunyi City,贵州省,Guizhou Province,0.234763201,0.209755333,0.19411887,0.209321248,0.193201759,0.221725739,0.238933281,0.254887418,0.283637173,0.311458614,0.314896892,0.348783622,0.381039571,0.407868407,0.469227613,0.465569484,0.469640584,0.467091246,0.424931198,0.433494118,0.450596856
520382,仁怀市,Renhuai City,遵义市,Zunyi City,贵州省,Guizhou Province,1.024760004,0.974136453,0.950426155,1.060901347,1.002764254,1.294372624,1.457649863,1.643968196,1.9589463,2.403633504,2.55179659,2.722028703,2.973765351,3.276596392,4.075139809,4.356279686,4.629197242,4.642058933,4.376692423,4.874376839,5.272702887
520402,西秀区,Xixiu District,安顺市,Anshun City,贵州省,Guizhou Province,3.893466948,3.59635052,3.526912972,3.745829251,3.56198073,3.782952298,4.443531632,4.739347718,5.302781927,5.857022594,6.026314304,6.357374202,6.945312189,7.409877016,7.912265612,7.975407688,8.218300415,8.570116596,7.863328983,8.00667526,8.281483779
520421,平坝县,Pingba County,安顺市,Anshun City,贵州省,Guizhou Province,1.607941606,1.557637651,1.506059907,1.582672847,1.492837009,1.600217997,1.875390983,2.014612346,2.256148729,2.450985884,2.517843648,2.734436025,2.988826204,3.327981388,3.765721601,3.750701987,3.932522728,5.25477812,5.572343938,6.260521382,6.600483614
520422,普定县,Puding County,安顺市,Anshun City,贵州省,Guizhou Province,1.254554672,1.200236357,1.206058017,1.35854595,1.338746826,1.517557085,1.806377431,1.935586116,2.164274949,2.354280319,2.397343991,2.500075488,2.732038667,2.940185246,3.125633934,3.13415979,3.186671189,3.295742188,3.168023617,3.540979925,3.783276263
522201,铜仁市,Tongren City,铜仁地区,Tongrendi District,贵州省,Guizhou Province,0.815460536,0.976860549,1.131939903,1.185473016,1.18936888,1.29096894,1.478040231,1.595550717,1.849807649,2.079503126,2.215595891,2.428388736,2.662005702,3.179446634,3.890678954,3.946376118,4.437406846,4.842261745,4.474937181,4.623166913,5.064693653
522222,江口县,Jiangkou County,铜仁地区,Tongrendi District,贵州省,Guizhou Province,0.136634667,0.127487657,0.133614287,0.13733516,0.138068574,0.154138288,0.179853498,0.215374303,0.273154929,0.389490002,0.424744645,0.444595724,0.485712497,0.54034535,0.670689468,0.765828065,0.926167295,0.930081722,0.84032724,0.851465504,0.916993945
522223,玉屏侗族自治县,Yuping Dong Autonomous County,铜仁地区,Tongrendi District,贵州省,Guizhou Province,0.497474402,0.543729407,0.622692998,0.666764754,0.721443643,0.822719189,1.019518376,1.144767292,1.367007852,1.539285829,1.566495532,1.626737842,1.777933653,1.895624622,2.026519254,2.014094074,2.17198525,2.266999078,2.164076151,2.211787578,2.670616714
522224,石阡县,Shiqian County,铜仁地区,Tongrendi District,贵州省,Guizhou Province,0.113034134,0.153094152,0.160337144,0.165925379,0.157859974,0.255762585,0.343499268,0.482505222,0.565424538,0.643592212,0.660418006,0.6886064,0.752289589,0.814131032,0.906153324,0.899932318,0.896661081,0.88922571,0.840497801,0.8356523,0.864048696
522225,思南县,Sinan County,铜仁地区,Tongrendi District,贵州省,Guizhou Province,0.177625067,0.191231485,0.274791647,0.295602445,0.294514877,0.329671164,0.41512697,0.542609679,0.662847741,0.775645329,0.948019396,1.002235942,1.094923986,1.18105202,1.403432588,1.45237437,1.526946612,1.587920658,1.477119951,1.488367197,1.584173789
522227,德江县,Dejiang County,铜仁地区,Tongrendi District,贵州省,Guizhou Province,0.241594934,0.227734361,0.221850137,0.230253372,0.259173092,0.345230865,0.484140521,0.537044451,0.611669729,0.678272828,0.688379252,0.720314002,0.788435635,0.859895794,1.207921082,1.257543662,1.448263372,1.486977962,1.33913282,1.336542869,1.457964397
522228,沿河土家族自治县,Yanhe Tujia Autonomous County,铜仁地区,Tongrendi District,贵州省,Guizhou Province,0.098128534,0.118225733,0.165883398,0.176646711,0.208280921,0.242147846,0.268734587,0.327791898,0.391542619,0.480860088,0.709017315,0.762361039,0.834371236,0.989161175,1.199420582,1.227180434,1.46301648,1.453886851,1.31099821,1.305069546,1.412526794
522229,松桃苗族自治县,Songtao Miao Autonomous County,铜仁地区,Tongrendi District,贵州省,Guizhou Province,0.116760534,0.107329352,0.116975527,0.172051855,0.208752145,0.277643414,0.324677391,0.355618036,0.411890503,0.711619575,0.991958497,1.082883538,1.189054315,1.282216231,1.377081037,1.376466302,1.535962399,1.514864008,1.382750079,1.429886099,1.571291856
522230,万山特区,Wanshan Special District,铜仁地区,Tongrendi District,贵州省,Guizhou Province,0.118002667,0.103515619,0.095798923,0.101086846,0.093302313,0.09627565,0.103520327,0.112417595,0.131952946,0.159397449,0.170430453,0.179906177,0.196544127,0.209554437,0.226963356,0.225193935,0.220476993,0.215570522,0.191581706,0.186545482,0.192034078
522301,兴义市,Xingyi City,黔西南布依族苗族自治州,Qianxinan Buyei and Miao Autonomous Prefecture,贵州省,Guizhou Province,3.629513614,3.586543777,3.676157609,3.839768543,3.763664518,4.060109472,4.657369076,5.236322532,5.989060564,6.696026742,7.309202911,7.636017718,8.37082189,9.572061305,12.22031913,14.86617343,14.65721216,14.65085284,13.17863003,13.03706619,13.43321588
522322,兴仁县,Xingren County,黔西南布依族苗族自治州,Qianxinan Buyei and Miao Autonomous Prefecture,贵州省,Guizhou Province,0.444683735,0.611831788,0.670592459,0.753045951,0.839720818,0.963728979,1.095851547,1.182610839,1.362075032,1.527947935,1.705636019,1.801818949,2.050535085,2.436772862,3.244640937,3.873841742,3.798105528,3.910532432,3.508625477,3.476557061,3.650341117
522323,普安县,Pu'an County,黔西南布依族苗族自治州,Qianxinan Buyei and Miao Autonomous Prefecture,贵州省,Guizhou Province,0.132908267,0.149280418,0.172438061,0.222595278,0.290273863,0.325294998,0.364412466,0.394018105,0.550009474,0.674938154,0.78557787,0.814058217,0.89009639,0.961060005,1.037061028,1.049218186,1.019603642,1.067563849,0.978162564,0.988120401,1.01709857
522324,晴隆县,Qinglong County,黔西南布依族苗族自治州,Qianxinan Buyei and Miao Autonomous Prefecture,贵州省,Guizhou Province,0.120486934,0.160721618,0.183026363,0.188389123,0.190374417,0.202276113,0.228476682,0.301635329,0.459368899,0.55689067,0.651763335,0.674820486,0.738734821,0.833400406,0.885752124,0.881377013,0.858139078,0.839858857,0.797723817,0.841536758,0.890607544
522325,贞丰县,Zhenfeng County,黔西南布依族苗族自治州,Qianxinan Buyei and Miao Autonomous Prefecture,贵州省,Guizhou Province,0.250289868,0.322532875,0.37059057,0.432427065,0.433054675,0.51201141,0.702160605,0.768557914,0.923670619,1.148461957,1.463970963,1.560565455,1.70564156,1.914091105,2.292584911,2.382669915,2.318696706,2.480600838,2.218933759,2.24725581,2.426573218
522326,望谟县,Wangmo County,黔西南布依族苗族自治州,Qianxinan Buyei and Miao Autonomous Prefecture,贵州省,Guizhou Province,0.156508801,0.152004514,0.196135689,0.201152613,0.19084564,0.199844909,0.215928764,0.243756963,0.302751852,0.41083192,0.431402085,0.455624455,0.497761179,0.545965584,0.634137317,0.63425408,0.628646297,0.626055694,0.541391156,0.553401697,0.568407265
522327,册亨县,Ceheng County,黔西南布依族苗族自治州,Qianxinan Buyei and Miao Autonomous Prefecture,贵州省,Guizhou Province,0.140361067,0.150370057,0.155799301,0.162351602,0.159744869,0.176019117,0.24729856,0.26935701,0.300902044,0.334801337,0.340195162,0.35705517,0.392335211,0.478522776,0.561883065,0.560032858,0.548323823,0.552017107,0.475973864,0.48544278,0.504920051
522328,安龙县,Anlong County,黔西南布依族苗族自治州,Qianxinan Buyei and Miao Autonomous Prefecture,贵州省,Guizhou Province,1.175058138,1.177353957,1.229755645,1.257459104,1.189840104,1.250124725,1.460264013,1.571063716,1.811578291,1.983464495,2.085775819,2.212639183,2.469226788,2.771578227,3.172386685,3.256456122,3.18913004,3.126870369,2.917872046,3.041949834,3.111229344
522401,毕节市,Bijie City,毕节地区,Bijie Prefecture,贵州省,Guizhou Province,0.968242937,0.908758168,1.015972786,1.109402612,1.076746391,1.195665771,1.314394461,1.446402621,1.648178615,1.810728347,1.865414569,2.249171855,2.512903261,2.924930325,3.491155444,3.676480765,3.747289269,3.747810885,3.409067569,3.61807961,3.827094662
522422,大方县,Dafang County,毕节地区,Bijie Prefecture,贵州省,Guizhou Province,0.455241868,0.460916913,0.906560332,1.047627317,1.103606148,1.23894119,1.370860094,1.566055012,1.880021174,2.112849872,2.134375128,2.240211011,2.451153765,2.762746431,3.34494684,3.62418854,3.717783054,3.855469119,3.559790553,3.80610518,4.042012151
522423,黔西县,Qianxi County,毕节地区,Bijie Prefecture,贵州省,Guizhou Province,0.537843735,0.551901693,0.653953699,0.812268548,0.769979695,0.990472215,1.340535958,1.587202876,1.844258226,2.045489444,2.105082394,2.196785382,2.440611168,2.779607133,3.186837535,3.393090644,3.330104177,3.290708493,2.969745878,2.97458894,3.137937078
522424,金沙县,Jinsha County,毕节地区,Bijie Prefecture,贵州省,Guizhou Province,0.873840803,0.902220339,0.895467825,0.995552275,1.026325444,1.132940727,1.270476746,1.38741121,1.630913744,1.800057388,1.832793115,1.923134991,2.107013283,2.314733496,2.562050769,2.608707274,2.753093756,2.794853799,2.569318804,2.693982344,2.874759283
522425,织金县,Zhijin County,毕节地区,Bijie Prefecture,贵州省,Guizhou Province,0.334754935,0.312181313,0.321178494,0.39873145,0.431641004,0.47505712,0.558905202,0.62998375,0.775686007,0.968389525,1.113123897,1.293118725,1.432287085,1.633079407,1.966165703,2.139764097,2.301484748,2.349120512,2.35177327,2.360652259,2.497916288
522426,纳雍县,Nayong County,毕节地区,Bijie Prefecture,贵州省,Guizhou Province,0.179488267,0.167259447,0.168908627,0.302749999,0.520231079,0.709911357,0.980306131,1.098019381,1.307197405,1.494601188,1.523887919,1.59020517,1.780192781,1.951826961,2.315536262,2.460264829,2.686704773,2.654427658,2.451852405,2.471268063,2.656857857
522428,赫章县,Hezhang County,毕节地区,Bijie Prefecture,贵州省,Guizhou Province,0.385682401,0.366663218,0.371598979,0.392094434,0.386403519,0.425946814,0.501393909,0.566540157,0.669013766,0.752969541,0.762276831,0.801650894,0.878800751,0.997190081,1.344779136,1.480207328,1.447443755,1.453724102,1.320699786,1.33765717,1.419613
