"Data Source","世界发展指标",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"黑山","MNE","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1920","1360","1480","1290","1260","1330","1550","1670","1760","1210","1520","1670","1769.99998092651","1889.99998569489","2039.99996185303","2000","2180.0000667572","2099.99990463257","2690.00005722046","1750","2579.99992370605","2539.99996185303","2329.99992370605","2269.99998092651","2220.00002861023","2359.99989509583","2150.00009536743","2269.99998092651","2500","2599.99990463257","","",
"蒙古","MNG","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12970","14760","12860","11850","10320","10280","8690","8520","8550","8610","9000","8970","9600.00038146973","9310.0004196167","9560.0004196167","11060.0004196167","12420.0000762939","13020.0004577637","12970.0002670288","13640.0003433228","14310.0004196167","15729.9995422363","17139.9993896484","18379.9991607666","18120.0008392334","17299.9992370605","18170.0000762939","19579.9999237061","21549.9992370605","23069.9996948242","","",
"北马里亚纳群岛","MNP","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"莫桑比克","MOZ","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1120","940","1100","1290","1100","1170","1160","1290","1240","1230","1430","1410","1570.00005245209","1899.99997615814","1909.9999666214","1710.00003814697","1860.00001430511","2230.00001907349","2240.00000953674","2490.00000953674","2680.0000667572","3349.99990463257","3680.0000667572","4199.99980926514","4860.0001335144","5519.99998092651","7280.00020980835","7210.00003814697","6949.99980926514","7500","","",
"毛里塔尼亚","MRT","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940","980","1010","1050","1070","1170","1230","1230","1240","1300","1270","1400","1549.99995231628","1480.00001907349","1639.99998569489","1509.99999046326","1730.00001907349","1990.00000953674","1899.99997615814","2349.99990463257","2400.00009536743","2460.00003814697","2730.00001907349","2589.99991416931","2900.00009536743","3559.99994277954","3259.99999046326","3490.00000953674","3690.00005722046","3950.00004768372","","",
"毛里求斯","MUS","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1160","1250","1320","1470","1510","1550","1610","1620","1790","2200","2430","2570","2609.99989509583","2750","2769.99998092651","2960.00003814697","3299.99995231628","3400.00009536743","3470.00002861023","3420.00007629395","3660.00008583069","3640.00010490417","3730.00001907349","3819.9999332428","3950.00004768372","3960.00003814697","4039.99996185303","4170.00007629395","4130.00011444092","4170.00007629395","","",
"马拉维","MWI","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","550","640","630","720","740","750","740","770","750","790","710","680","680.000007152557","750","769.999980926514","759.999990463257","779.999971389771","829.999983310699","959.999978542328","980.000019073486","889.999985694885","930.000007152557","949.999988079071","980.000019073486","850.000023841858","930.000007152557","1120.00000476837","1190.00005722046","1379.99999523163","1450.00004768372","","",
"马来西亚","MYS","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54620","65100","67170","73040","79740","86310","98640","106020","105690","114450","124360","129460","136380.004882813","144490.005493164","158270.004272461","167419.998168945","174100.006103516","189940.002441406","202910.003662109","181929.992675781","200220.001220703","202740.005493164","205809.997558594","223660.003662109","236649.993896484","236539.993286133","235960.006713867","227619.995117188","244410.003662109","253270.004272461","","",
"北美","NAC","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5265754.99638776","5222530.67246096","5307758.91588987","5419055.79809528","5505394.40948436","5566934.80309641","5737091.19050555","6022165.66013433","6077343.94543408","6105323.21736726","6292115.11754896","6256953.46547705","6119407.64548881","6205586.65564846","6276790.06101563","6304609.52168884","6195663.2621964","6310040.88699582","6110874.91063515","5679632.3325619","5931085.35046068","5724787.1888178","5504094.05913314","5649632.2786656","5670769.16594222","5551249.57838034","5453137.1092474","5389236.05053198","5557241.67638117","5399719.62717939","","",
"纳米比亚","NAM","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1120","1220","1410","1640","1770","1920","1970","2020","1980","1940","2460","2130.00011444092","2269.99998092651","2380.00011444092","2529.99997138977","2529.99997138977","2619.99988555908","2950.00004768372","3019.99998092651","3130.00011444092","3329.99992370605","3529.99997138977","3789.99996185303","3950.00004768372","4199.99980926514","4130.00011444092","4269.99998092651","4230.00001907349","4219.99979019165","","",
"新喀里多尼亚","NCL","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"尼日尔","NER","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","570","540","500","570","550","530","610","620","670","650","670","670","699.999988079071","759.999990463257","790.000021457672","759.999990463257","750","819.999992847443","860.000014305115","1080.00004291534","1370.00000476837","1409.9999666214","1889.99998569489","1970.00002861023","2150.00009536743","2109.99989509583","2109.99989509583","1909.9999666214","1950.00004768372","2150.00009536743","","",
"尼日利亚","NGA","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72770","81930","91810","86240","78330","86170","100230","98650","88700","87020","97220","101950","92239.9978637695","101000","98730.0033569336","98720.0012207031","88769.9966430664","81120.002746582","86930.0003051758","76949.9969482422","90059.9975585938","95000","95339.9963378906","108129.997253418","114830.001831055","107760.00213623","110830.001831055","108500","109889.999389648","115279.998779297","","",
"尼加拉瓜","NIC","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1930","1920","2240","2200","2530","2650","2820","3020","3520","3540","3770","3930","4059.99994277954","4559.99994277954","4530.00020980835","4340.00015258789","4550.00019073486","4699.99980926514","4500","4389.9998664856","4510.00022888184","4769.99998092651","4690.00005722046","4469.99979019165","4760.00022888184","5269.99998092651","5380.00011444092","5480.00001907349","5110.0001335144","5239.99977111816","","",
"荷兰","NLD","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","148380","154510","153250","158150","157260","164110","173620","166310","166730","161450","162100","167120","167429.992675781","170360.000610352","172119.995117188","167929.992675781","163699.996948242","164550.003051758","165220.001220703","160490.005493164","171110.000610352","158770.004272461","157470.001220703","157089.996337891","149789.993286133","157410.003662109","158539.993286133","155759.994506836","151360.000610352","146339.996337891","","",
"挪威","NOR","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29310","27330","30200","32430","34410","34390","34600","36540","37890","39700","34290","34720","34369.9989318848","37169.9981689453","37340.0001525879","36349.9984741211","37200.0007629395","37750","36869.9989318848","37430.0003051758","41409.9998474121","39599.9984741211","38490.0016784668","39500","39110.0006103516","39490.0016784668","38759.9983215332","37720.0012207031","37590.0001525879","35950.0007629395","","",
"尼泊尔","NPL","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940","1180","1230","1410","1740","1900","1960","2190","2320","3120","3220","3460","2789.99996185303","3019.99998092651","2809.99994277954","3190.00005722046","2619.99988555908","2690.00005722046","2990.00000953674","3880.00011444092","4639.9998664856","5199.99980926514","6000","6090.00015258789","7130.00011444092","7190.00005722046","10409.9998474121","12479.9995422363","15189.9995803833","13449.9998092651","","",
"瑙魯","NRU","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130","130","120","110","110","110","100","100","100","90","90","80","79.9999982118607","70.0000002980232","70.0000002980232","70.0000002980232","50.0000007450581","39.9999991059303","39.9999991059303","39.9999991059303","39.9999991059303","39.9999991059303","39.9999991059303","50.0000007450581","50.0000007450581","59.9999986588955","59.9999986588955","70.0000002980232","59.9999986588955","59.9999986588955","","",
"新西兰","NZL","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22310","22630","24380","23960","24230","24330","25410","27690","27180","28610","29450","31620","31540.0009155273","33400.0015258789","32840.0001525879","34229.9995422363","34270.0004577637","33270.0004577637","34169.9981689453","31170.0000762939","31049.9992370605","30290.0009155273","32110.0006103516","31889.9993896484","31969.9993133545","32279.9987792969","31190.0005340576","32930.0003051758","32360.0006103516","34009.9983215332","","",
"经合组织成员","OED","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11338340","11382690","11417400","11509000","11702420","11859670","12232770","12499640","12504580","12554900","12878250","12898070","12793539.7007465","13020410.1424217","13149420.0341702","13187620.1739311","13119450.0374794","13287269.7329521","12953669.8029041","12192610.1615429","12682229.7978401","12454210.059762","12277910.099864","12334460.078001","12103210.0203037","12040549.8743057","11968660.0555182","11942140.1070356","11979080.1823139","11610640.1644945","","",
"阿曼","OMN","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11920","15720","14920","15180","16190","18870","19380","20020","19520","21980","25110","28030","29969.9993133545","31700.0007629395","31260.0002288818","31010.0002288818","39189.998626709","42259.9983215332","41310.001373291","43590.0001525879","47080.0018310547","53619.9989318848","60549.9992370605","63009.9983215332","66389.9993896484","70129.997253418","72129.997253418","71930.0003051758","75599.9984741211","76029.9987792969","","",
"其他小国","OSS","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84408.9196663849","83227.2355387841","79448.7471830025","78272.9941574003","80493.8609835378","80815.4344606256","85860.1183824403","91537.9000872717","94864.1757408985","97748.2878635296","97537.2552691908","100742.94086891","106209.689374285","114226.086414762","117807.876885509","125192.189737599","134713.537284086","144405.449477384","151237.943388275","147455.488302652","159394.800513991","166989.808380846","172939.395131381","179350.500552631","186183.002372277","185310.122180695","188590.922905312","190296.542208569","189182.871765953","190928.6218184","","",
"巴基斯坦","PAK","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59030","60310","66980","73750","76250","82740","85820","89360","90190","98770","98370","99840","102330.001831055","105660.003662109","118650.001525879","121669.998168945","132479.995727539","146259.994506836","142160.003662109","145139.999389648","140619.995117188","141699.996948242","143809.997558594","146059.997558594","154240.005493164","164130.004882813","181110.000610352","198830.001831055","187309.997558594","190570.007324219","","",
"巴拿马","PAN","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2690","3120","3640","3800","4040","4360","4410","4640","5720","5010","5280","6220","5409.99984741211","5530.00020980835","5610.0001335144","7119.99988555908","7489.99977111816","7480.00001907349","7300.00019073486","8699.99980926514","9189.9995803833","9989.99977111816","10460.000038147","10250","10760.0002288818","10699.9998092651","10770.0004577637","10130.0001144409","10060.0004196167","13340.0001525879","","",
"秘鲁","PER","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20880","20270","21030","21800","22540","25650","28060","27960","26970","29070","28630","26540","27729.9995422363","27159.9998474121","31239.9997711182","31290.0009155273","30840.0001525879","33810.001373291","38290.0009155273","41169.9981689453","45000","48430.0003051758","48119.9989318848","49750","53169.9981689453","54549.9992370605","56860.0006103516","54270.0004577637","54590.0001525879","56750","","",
"菲律宾","PHL","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41080","40650","44020","47800","51510","61750","67220","74790","74220","71580","72100","70480","71569.9996948242","73629.997253418","75139.9993896484","76669.9981689453","69470.0012207031","73220.0012207031","75150.0015258789","76300.0030517578","81930.0003051758","82629.997253418","86180.0003051758","95500","101819.999694824","111010.00213623","121959.999084473","133500","138570.007324219","145419.998168945","","",
"帕劳","PLW","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200","200","200","200","200","200","200","200","210","220","219.999998807907","219.999998807907","230.000004172325","259.999990463257","250","239.999994635582","209.999993443489","200.000002980232","209.999993443489","209.999993443489","219.999998807907","219.999998807907","219.999998807907","209.999993443489","250","259.999990463257","250","250","","",
"巴布亚新几内亚","PNG","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2170","2180","2180","2210","2060","2130","2230","2400","2650","2600","2830","3390","3609.99989509583","4079.99992370605","4949.99980926514","4929.99982833862","4780.00020980835","5050.00019073486","4760.00022888184","5030.00020980835","5019.99998092651","5159.99984741211","4889.9998664856","5239.99977111816","5889.9998664856","6510.00022888184","7659.99984741211","7610.0001335144","7559.99994277954","7579.99992370605","","",
"波兰","POL","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","350210","351620","343370","344020","339750","340000","355320","344630","318410","308980","295770","293630","287320.007324219","297730.010986328","301850.006103516","301350.006103516","314089.996337891","313380.004882813","308329.986572266","297260.009765625","313739.990234375","310589.996337891","303350.006103516","298299.987792969","285730.010986328","289079.986572266","299799.987792969","312859.985351563","311910.003662109","295130.004882813","","",
"預人口紅利","PRE","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","188709.74812399","180997.639714628","212602.162411819","229543.535690648","236666.155810251","246736.413917204","265972.29662504","288135.816293118","253366.354662216","237500.775671496","261897.750340169","278708.51794692","265410.001441836","266919.999048114","278550.003781915","282009.998321533","277749.995544553","267610.002994537","294349.999502301","300779.993593693","339660.000681877","356180.001154542","377479.996815324","407330.003283918","417229.994848371","421409.997999667","440299.997672439","448710.000991822","463889.992401003","489869.997397066","","",
"波多黎各","PRI","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"朝鲜民主主义人民共和国","PRK","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","123330","117340","104690","96710","88750","83420","74010","67520","60940","66580","71820","74390","71199.9969482422","72739.9978637695","74319.9996948242","77589.9963378906","78940.0024414063","65629.997253418","72830.0018310547","55360.0006103516","51619.9989318848","37099.9984741211","38479.9995422363","27629.9991607666","31229.9995422363","25100.0003814697","30000","54290.0009155273","50529.9987792969","56040.0009155273","","",
"葡萄牙","PRT","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41070","42770","46770","45790","47300","50690","48740","50930","55600","62210","61660","61380","65599.9984741211","60520.0004577637","62130.0010681152","65470.0012207031","60450.0007629395","58799.9992370605","56840.0001525879","56299.9992370605","50939.998626709","49869.9989318848","48220.0012207031","46560.001373291","45930.0003051758","49849.9984741211","48759.9983215332","53330.0018310547","49500","44639.9993896484","","",
"巴拉圭","PRY","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2070","2020","2470","2820","3340","3780","3720","4110","4270","4270","3520","3610","3779.99997138977","3940.00005722046","3970.00002861023","3700.00004768372","3950.00004768372","3720.00002861023","4320.00017166138","4570.00017166138","5039.99996185303","5219.99979019165","5179.99982833862","5300.00019073486","5630.00011444092","6369.99988555908","7179.99982833862","8060.0004196167","8470.00026702881","8210.00003814697","","",
"约旦河西岸和加沙","PSE","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"太平洋岛国","PSS","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1617.8125","1643.90625","1670","1690","1690","1760","1830","1820","1840","1890","1960","2230","2099.99998100102","2309.99995954334","2820.00002078712","2749.999942258","2800.00001005828","2669.99998502434","2260.00000350177","2330.0000410527","2499.99995343387","2469.99999694526","2409.99995730817","2569.99997980893","2739.99995924533","2829.99999262393","3250.00002793967","3449.99998994171","3410.00000201166","3430.00002764165","","",
"人口紅利之後","PST","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11378373.2960233","11338333.7834024","11278742.9012225","11270261.5755302","11334747.8547249","11469743.9674659","11738900.1477786","11964471.1781264","11948868.3592459","12015419.5692802","12300359.8794739","12343280.2224368","12227502.7685092","12440090.3570774","12526646.1116931","12521871.7298803","12408421.2939057","12540878.7419084","12197636.9673163","11409428.0100599","11869071.2145958","11621481.1954081","11413698.7850871","11479021.1283573","11224420.1161356","11084256.5217768","10977031.3978926","10881188.4594264","10953863.9686925","10602392.5965856","","",
"法属波利尼西亚","PYF","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"卡塔尔","QAT","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12540","14980","14680","16610","18490","19050","20940","25390","26500","29000","28660","28650","32500","34740.0016784668","37069.9996948242","38540.0009155273","43770.0004577637","49830.0018310547","53040.0009155273","54069.9996948242","60580.0018310547","68190.0024414063","75080.0018310547","76169.9981689453","81660.0036621094","84779.9987792969","86919.9981689453","87540.0009155273","86419.9981689453","91970.0012207031","","",
"罗马尼亚","ROU","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","172630","142760","126190","117700","115160","120880","124210","113610","99540","84990","89020","95230","93739.9978637695","98139.9993896484","95349.9984741211","94709.9990844727","99260.0021362305","96730.0033569336","95419.9981689453","80709.9990844727","77620.002746582","84059.9975585938","81849.9984741211","72089.9963378906","71540.0009155273","73319.9996948242","71589.9963378906","74209.9990844727","75190.0024414063","73949.9969482422","","",
"俄罗斯联邦","RUS","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2163530","2136440","2030810","1880250","1685050","1635490","1601180","1489510","1487970","1523720","1563850","1567170","1565339.96582031","1610000","1600979.98046875","1611979.98046875","1654849.97558594","1658150.02441406","1655189.94140625","1546670.04394531","1617829.95605469","1699089.96582031","1675760.00976563","1632680.05371094","1611959.9609375","1592560.05859375","1571520.01953125","1594550.04882813","1661000","1703589.96582031","","",
"卢旺达","RWA","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","550","500","500","510","470","460","480","510","510","530","540","560","560.000002384186","550.000011920929","560.000002384186","550.000011920929","550.000011920929","579.999983310699","560.000002384186","589.999973773956","600.000023841858","680.000007152557","750","810.000002384186","860.000014305115","980.000019073486","1159.9999666214","1190.00005722046","1289.99996185303","1330.00004291534","","",
"南亚","SAS","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","641530","686060","713310","745840","784830","846530","888700","939760","958190","1034270","1073460","1094910","1131280.01461923","1163500.02217293","1252600.04594922","1310609.96752978","1401559.95768309","1540229.98660803","1628650.0107646","1777050.00448227","1877359.97709632","1984009.98550654","2143949.94091988","2207450.04922152","2396860.1153493","2429980.027318","2491069.99820471","2642029.91068364","2768789.92629052","2784080.05428315","","",
"沙特阿拉伯","SAU","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","171410","187930","202040","203260","206360","204830","217650","220070","233900","239520","249660","254090","272250","284829.986572266","299890.014648438","315290.008544922","335440.002441406","354619.995117188","389720.001220703","406529.998779297","446130.004882813","463769.989013672","492470.001220703","503209.991455078","540520.01953125","565190.002441406","561229.98046875","545070.007324219","521260.009765625","523780.029296875","","",
"苏丹","SDN","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5370","4800","4530","3210","4700","4510","4310","5240","4770","5310","5690","6250","7710.00003814697","7929.99982833862","8829.99992370605","10500","12899.9996185303","13960.000038147","14949.9998092651","15479.9995422363","16420.0000762939","15920.0000762939","15800.0001907349","15220.0002670288","16120.0008392334","18709.9990844727","21129.9991607666","20959.9990844727","20860.0006103516","20620.0008392334","","",
"塞内加尔","SEN","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2330","2330","2570","2510","2610","2760","2930","3210","3600","3960","4060","4460","4579.99992370605","4489.99977111816","5389.9998664856","5670.00007629395","5570.00017166138","6199.99980926514","6440.00005722046","6670.00007629395","7030.00020980835","7570.00017166138","7449.99980926514","8010.00022888184","8569.99969482422","9289.99996185303","10130.0001144409","9800.00019073486","10180.0003051758","10619.9998855591","","",
"新加坡","SGP","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28970","30470","31410","36160","37980","37580","38520","38160","37050","37800","42120","42030","41290.0009155273","38159.9998474121","39619.9989318848","36900.0015258789","37169.9981689453","38290.0009155273","38419.9981689453","38830.0018310547","42409.9998474121","44770.0004577637","43689.998626709","43909.9998474121","44400.0015258789","45430.0003051758","46099.9984741211","49139.9993896484","47400.0015258789","47380.0010681152","","",
"所罗门群岛","SLB","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","150","160","170","180","190","200","210","210","220","230","240","250","259.999990463257","270.000010728836","310.000002384186","340.000003576279","340.000003576279","340.000003576279","319.999992847443","330.000013113022","340.000003576279","349.999994039536","349.999994039536","389.999985694885","340.000003576279","310.000002384186","360.000014305115","349.999994039536","360.000014305115","360.000014305115","","",
"塞拉利昂","SLE","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","320","340","320","330","350","240","310","230","250","200","330","440","500","550.000011920929","529.999971389771","449.999988079071","589.999973773956","500","519.999980926514","519.999980926514","560.000002384186","740.000009536743","860.000014305115","1039.99996185303","1149.99997615814","910.000026226044","930.000007152557","939.999997615814","860.000014305115","899.999976158142","","",
"萨尔瓦多","SLV","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2380","3070","3350","3920","4460","4960","4390","5320","5670","5610","5630","5870","5940.00005722046","6510.00022888184","6679.99982833862","6840.00015258789","7239.99977111816","7630.00011444092","6909.99984741211","6679.99982833862","6539.99996185303","6780.00020980835","6769.99998092651","6460.00003814697","6590.00015258789","7000","7170.00007629395","6380.00011444092","6809.99994277954","7800.00019073486","","",
"圣马力诺","SMR","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"索马里","SOM","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","730","710","680","640","630","600","570","550","520","500","490","510","569.999992847443","579.999983310699","579.999983310699","579.999983310699","579.999983310699","620.000004768372","620.000004768372","610.000014305115","629.999995231628","629.999995231628","629.999995231628","649.999976158142","649.999976158142","649.999976158142","660.000026226044","660.000026226044","660.000026226044","689.999997615814","","",
"塞尔维亚","SRB","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61910","52200","47990","42720","38900","44550","51650","56310","56210","40010","43990","45000","48580.0018310547","52150.0015258789","56349.9984741211","50689.998626709","53009.9983215332","51459.9990844727","49830.0018310547","46869.9989318848","47099.9984741211","51229.9995422363","45790.0009155273","46470.0012207031","38959.9990844727","45389.9993896484","46619.9989318848","47340.0001525879","46130.0010681152","45950.0007629395","","",
"撒哈拉以南非洲地区（不包括高收入）","SSA","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","402223.533905105","410085.399910558","417614.507620054","419539.922696969","419289.217608829","444620.459714493","475347.568352287","491904.50580692","495925.906121462","483821.591458989","497370","542290","545520.005162806","577029.996849597","608209.993936121","613359.995603561","613930.005386472","628389.999419451","670229.989856481","648210.009023547","694689.995162189","693130.009882152","720949.995048344","758310.010537505","788909.994311631","771929.997496307","783960.01701057","791669.992819428","801180.00459671","823160.016164184","","",
"南苏丹","SSD","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","430","410","360","250","340","360","370","450","390","420","460","530","670.000016689301","750","949.999988079071","910.000026226044","1000","1169.99995708466","1240.00000953674","1289.99996185303","1309.99994277954","1279.99997138977","1419.99995708466","1450.00004768372","1529.99997138977","1970.00002861023","1730.00001907349","1519.99998092651","1549.99995231628","1700.00004768372","","",
"撒哈拉以南非洲地区","SSF","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","402373.223489904","410255.196720981","417794.327382333","419729.767476058","419499.119174733","444820.29138539","475587.462770781","492184.486448363","496215.908513854","484131.670730478","497660","542610","545870.005156845","577369.996853173","608589.993931353","613739.995598793","614320.005372167","628789.999425411","670649.989843368","648660.009011626","695129.995159805","693540.009878576","721379.995055497","758730.010524392","789379.994310439","772439.99748677","784540.016993881","792249.992802739","801760.004580021","823770.01617849","","",
"小国","SST","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113658.609288347","112824.081533902","110960.136625546","106793.609598799","107506.437114219","108440.140761176","114323.477719426","120879.482896451","125748.797614455","128891.262576797","128258.753654664","133489.502042459","139945.108744716","151446.762787632","156179.785000461","165034.151723897","178451.071555441","188709.303313005","192650.146333736","197754.191046165","200531.835191819","210228.522356742","217448.388322185","222462.181523885","229040.291272138","227465.951993145","229110.475890755","230143.321940455","230494.284428863","232249.116336958","","",
"圣多美和普林西比","STP","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","50","40","40","50","50","50","50","50","50","50","50","59.9999986588955","70.0000002980232","70.0000002980232","79.9999982118607","79.9999982118607","79.9999982118607","90.0000035762787","90.0000035762787","100.000001490116","100.000001490116","119.999997317791","119.999997317791","119.999997317791","119.999997317791","129.999995231628","140.000000596046","140.000000596046","150.000005960464","","",
